Contract,Open,Bid,Ask,Last,Traded,High,Low,Volume,Prev.,Day,Settlement,Price,Net,Change,Prev.,Day,Open,Interest
P,Sep-14,-,13400,-,-,-,-,-,-,0,2,399,N/A,0

P,Sep-14,-,13600,-,-,-,-,-,-,0,2,599,N/A,0

P,Sep-14,-,13800,-,-,-,-,-,-,0,2,799,N/A,0

P,Sep-14,-,14000,-,-,-,-,-,-,0,2,999,N/A,0

P,Oct-14,-,7600,-,-,4,-,-,-,0,1,N/A,0

P,Oct-14,-,7700,-,-,5,-,-,-,0,1,N/A,0

P,Oct-14,-,7800,-,-,5,-,-,-,0,1,N/A,0

P,Oct-14,-,7900,-,-,6,-,-,-,0,1,N/A,0

P,Oct-14,-,8000,-,2,6,-,-,-,0,1,N/A,0

P,Oct-14,-,8200,-,3,7,-,-,-,0,1,N/A,0

P,Oct-14,-,8400,-,1,9,-,-,-,0,1,N/A,0

P,Oct-14,-,8600,-,3,10,-,-,-,0,2,N/A,0

P,Oct-14,-,8800,-,7,13,-,-,-,0,3,N/A,0

P,Oct-14,-,9000,-,7,17,-,-,-,0,5,N/A,5

P,Oct-14,-,9200,15,15,17,17,17,15,505,9,+8,66

P,Oct-14,-,9400,-,-,29,-,-,-,0,15,N/A,117

P,Oct-14,-,9600,-,-,-,-,-,-,0,25,N/A,3

P,Oct-14,-,9800,40,39,55,49,51,40,14,39,+10,185

P,Oct-14,-,10000,75,48,-,72,75,72,2,58,+14,2,207

P,Oct-14,-,10200,96,96,108,104,107,96,296,87,+17,564

P,Oct-14,-,10400,133,142,153,151,157,133,12,127,+24,882

P,Oct-14,-,10600,205,209,218,213,223,205,16,181,+32,629

P,Oct-14,-,10800,258,290,303,300,302,258,72,251,+49,1,140

P,Oct-14,-,11000,-,389,408,-,-,-,0,344,N/A,217

P,Oct-14,-,11200,-,-,-,-,-,-,0,456,N/A,5

P,Oct-14,-,11400,-,-,-,-,-,-,0,586,N/A,1

P,Oct-14,-,11600,-,-,-,-,-,-,0,735,N/A,0

P,Oct-14,-,11800,-,-,-,-,-,-,0,893,N/A,0

P,Oct-14,-,12000,-,-,-,-,-,-,0,1,065,N/A,0

P,Oct-14,-,12200,-,-,-,-,-,-,0,1,246,N/A,0

P,Oct-14,-,12400,-,-,-,-,-,-,0,1,431,N/A,0

P,Oct-14,-,12600,-,-,-,-,-,-,0,1,620,N/A,0

P,Oct-14,-,12800,-,-,-,-,-,-,0,1,813,N/A,0

P,Oct-14,-,13000,-,-,-,-,-,-,0,2,008,N/A,0

P,Oct-14,-,13200,-,-,-,-,-,-,0,2,205,N/A,0

P,Oct-14,-,13400,-,-,-,-,-,-,0,2,403,N/A,0

P,Oct-14,-,13600,-,-,-,-,-,-,0,2,601,N/A,0

P,Oct-14,-,13800,-,-,-,-,-,-,0,2,800,N/A,0

P,Oct-14,-,14000,-,-,-,-,-,-,0,3,000,N/A,0

P,Oct-14,-,14200,-,-,-,-,-,-,0,3,200,N/A,0

P,Oct-14,-,14400,-,-,-,-,-,-,0,3,399,N/A,0

P,Dec-14,-,6000,-,1,4,-,-,-,0,1,N/A,817

P,Dec-14,-,6200,-,1,3,-,-,-,0,1,N/A,3

P,Dec-14,-,6400,-,1,4,-,-,-,0,1,N/A,22

P,Dec-14,-,6600,-,2,7,-,-,-,0,1,N/A,136

P,Dec-14,-,6800,4,3,4,4,4,4,5,1,+3,87

P,Dec-14,-,7000,4,3,5,5,5,4,90,1,+4,5,943

P,Dec-14,-,7200,-,4,9,-,-,-,0,1,N/A,19,681

P,Dec-14,-,7400,-,5,10,-,-,-,0,1,N/A,5,562

P,Dec-14,-,7500,-,5,12,-,-,-,0,1,N/A,1

P,Dec-14,-,7600,-,6,12,-,-,-,0,1,N/A,8,458

P,Dec-14,-,7700,-,7,-,-,-,-,0,1,N/A,33

P,Dec-14,-,7800,-,8,-,-,-,-,0,1,N/A,4,673

P,Dec-14,-,7900,-,9,-,-,-,-,0,1,N/A,51

P,Dec-14,-,8000,14,10,-,14,14,14,11,2,+12,16,316

P,Dec-14,-,8200,-,13,-,-,-,-,0,4,N/A,2,254

P,Dec-14,-,8400,-,17,25,-,-,-,0,6,N/A,16,993

P,Dec-14,-,8600,-,-,-,-,-,-,0,10,N/A,6,335

P,Dec-14,-,8800,-,-,39,-,-,-,0,15,N/A,20,588

P,Dec-14,-,9000,-,-,-,-,-,-,0,24,N/A,9,811

P,Dec-14,-,9200,-,-,-,-,-,-,0,36,N/A,28,218

P,Dec-14,-,9400,-,-,-,-,-,-,0,52,N/A,8,178

P,Dec-14,-,9600,98,-,-,94,98,94,4,75,+19,15,108

P,Dec-14,-,9800,-,-,-,-,-,-,0,101,N/A,4,403

P,Dec-14,-,10000,155,155,-,160,165,155,405,140,+20,23,914

P,Dec-14,-,10200,-,-,-,-,-,-,100,186,N/A,6,557

P,Dec-14,-,10400,-,-,-,-,-,-,102,240,N/A,12,062

P,Dec-14,-,10600,-,-,-,-,-,-,0,307,N/A,2,382

P,Dec-14,-,10800,-,-,-,-,-,-,0,388,N/A,6,451

P,Dec-14,-,11000,-,-,618,-,-,-,0,484,N/A,3,017

P,Dec-14,-,11200,-,-,-,-,-,-,0,593,N/A,5,951

P,Dec-14,-,11400,-,-,-,-,-,-,0,717,N/A,2

P,Dec-14,-,11600,-,-,-,-,-,-,0,853,N/A,2,285

P,Dec-14,-,11800,-,-,-,-,-,-,0,1,001,N/A,0

P,Dec-14,-,12000,-,-,-,-,-,-,0,1,160,N/A,3,275

P,Dec-14,-,12200,-,-,-,-,-,-,0,1,316,N/A,0

P,Dec-14,-,12400,-,-,-,-,-,-,0,1,487,N/A,0

P,Dec-14,-,12600,-,-,-,-,-,-,0,1,663,N/A,0

P,Dec-14,-,12800,-,-,-,-,-,-,0,1,844,N/A,0

P,Dec-14,-,13200,-,-,-,-,-,-,0,2,218,N/A,0

P,Dec-14,-,13400,-,-,-,-,-,-,0,2,409,N/A,0

P,Dec-14,-,13600,-,-,-,-,-,-,0,2,602,N/A,0

P,Dec-14,-,13800,-,-,-,-,-,-,0,2,797,N/A,2

P,Dec-14,-,14000,-,-,-,-,-,-,0,2,993,N/A,0

P,Dec-14,-,14400,-,-,-,-,-,-,0,3,388,N/A,705

P,Dec-14,-,15000,4,101,-,-,4,102,4,102,4,100,4,3,984,+118,49

P,Mar-15,-,7000,-,10,31,-,-,-,0,1,N/A,20

P,Mar-15,-,7100,-,12,32,-,-,-,0,2,N/A,20

P,Mar-15,-,7200,-,14,34,-,-,-,0,3,N/A,0

P,Mar-15,-,7300,-,15,36,-,-,-,0,4,N/A,0

P,Mar-15,-,7400,-,-,-,-,-,-,0,5,N/A,1

P,Mar-15,-,7500,-,-,-,-,-,-,0,6,N/A,0

P,Mar-15,-,7600,-,-,-,-,-,-,0,7,N/A,650

P,Mar-15,-,7700,-,-,-,-,-,-,0,9,N/A,0

P,Mar-15,-,7800,-,-,-,-,-,-,0,11,N/A,25

P,Mar-15,-,7900,-,-,-,-,-,-,0,13,N/A,26

P,Mar-15,-,8000,-,-,89,-,-,-,100,16,N/A,3,065

P,Mar-15,-,8200,-,-,-,-,-,-,0,23,N/A,0

P,Mar-15,-,8400,-,48,60,-,-,-,0,32,N/A,350

P,Mar-15,-,8600,-,-,-,-,-,-,0,44,N/A,3,700

P,Mar-15,-,8800,-,-,-,-,-,-,500,60,N/A,5,924

P,Mar-15,-,9000,-,-,-,-,-,-,0,80,N/A,9,275

P,Mar-15,-,9200,-,-,-,-,-,-,0,104,N/A,7,367

P,Mar-15,-,9400,-,-,-,-,-,-,0,134,N/A,1,900

P,Mar-15,-,9600,-,-,-,-,-,-,0,171,N/A,4,961

P,Mar-15,-,9800,-,-,-,-,-,-,0,214,N/A,700

P,Mar-15,-,10000,-,-,-,-,-,-,0,268,N/A,2,238

P,Mar-15,-,10200,-,-,-,-,-,-,0,325,N/A,1,427

P,Mar-15,-,10400,-,-,-,-,-,-,0,391,N/A,3,852

P,Mar-15,-,10600,-,-,-,-,-,-,350,468,N/A,1,194

P,Mar-15,-,10800,-,-,-,-,-,-,0,556,N/A,1,650

P,Mar-15,-,11000,-,-,-,-,-,-,300,652,N/A,1,406

P,Mar-15,-,11200,-,-,-,-,-,-,0,762,N/A,0

P,Mar-15,-,11400,-,-,-,-,-,-,0,880,N/A,0

P,Mar-15,-,11600,-,-,-,-,-,-,0,1,009,N/A,0

P,Mar-15,-,11800,-,-,-,-,-,-,0,1,148,N/A,0

P,Mar-15,-,12000,-,-,-,-,-,-,0,1,296,N/A,0

P,Mar-15,-,12200,-,-,-,-,-,-,0,1,440,N/A,0

P,Mar-15,-,12400,-,-,-,-,-,-,0,1,597,N/A,0

P,Mar-15,-,12600,-,-,-,-,-,-,0,1,761,N/A,0

P,Mar-15,-,13400,-,-,-,-,-,-,0,2,459,N/A,0

P,Jun-15,-,7000,-,-,-,-,-,-,0,12,N/A,2,157

P,Jun-15,-,7200,-,-,-,-,-,-,0,17,N/A,111

P,Jun-15,-,7400,-,-,-,-,-,-,0,24,N/A,16

P,Jun-15,-,7600,-,-,-,-,-,-,0,33,N/A,9,802

P,Jun-15,-,7700,-,-,-,-,-,-,0,38,N/A,0

P,Jun-15,-,7800,-,-,-,-,-,-,0,44,N/A,3,925

P,Jun-15,-,7900,-,-,-,-,-,-,0,51,N/A,0

P,Jun-15,-,8000,-,-,150,-,-,-,0,59,N/A,7,593

P,Jun-15,-,8200,-,-,-,-,-,-,0,77,N/A,0

P,Jun-15,-,8400,-,-,-,-,-,-,0,96,N/A,9,612

P,Jun-15,-,8600,-,-,-,-,-,-,0,122,N/A,200

P,Jun-15,-,8800,-,-,-,-,-,-,0,153,N/A,6,275

P,Jun-15,-,9000,-,-,-,-,-,-,0,190,N/A,5,000

P,Jun-15,-,9200,-,-,-,-,-,-,0,232,N/A,7,225

P,Jun-15,-,9400,-,-,-,-,-,-,0,281,N/A,239

P,Jun-15,-,9600,-,-,-,-,-,-,0,337,N/A,7,331

P,Jun-15,-,9800,-,-,-,-,-,-,0,400,N/A,2,150

P,Jun-15,-,10000,-,-,-,-,-,-,100,461,N/A,4,123

P,Jun-15,-,10200,-,-,-,-,-,-,0,534,N/A,0

P,Jun-15,-,10400,-,-,-,-,-,-,0,619,N/A,3,426

P,Jun-15,-,10600,-,-,-,-,-,-,0,711,N/A,864

P,Jun-15,-,10800,-,-,-,-,-,-,0,817,N/A,1,350

P,Jun-15,-,11000,-,800,-,-,-,-,0,926,N/A,2,381

P,Jun-15,-,11200,-,-,-,-,-,-,0,1,050,N/A,2,991

P,Jun-15,-,11400,-,-,-,-,-,-,0,1,177,N/A,0

P,Jun-15,-,11600,-,-,-,-,-,-,0,1,318,N/A,37

P,Jun-15,-,11800,-,-,-,-,-,-,0,1,458,N/A,0

P,Jun-15,-,12000,-,-,-,-,-,-,0,1,613,N/A,13

P,Jun-15,-,12200,-,-,-,-,-,-,0,1,761,N/A,0

P,Jun-15,-,12400,-,-,-,-,-,-,0,1,919,N/A,0

P,Jun-15,-,12600,-,-,-,-,-,-,0,2,082,N/A,0

P,Jun-15,-,12800,-,-,-,-,-,-,0,2,249,N/A,200

P,Jun-15,-,13000,-,-,-,-,-,-,0,2,420,N/A,0

P,Jun-15,-,13200,-,-,-,-,-,-,0,2,595,N/A,0

P,Jun-15,-,13400,-,-,-,-,-,-,0,2,774,N/A,0

P,Jun-15,-,13600,-,-,-,-,-,-,0,2,955,N/A,0

P,Jun-15,-,13800,-,-,-,-,-,-,0,3,139,N/A,0

P,Jun-15,-,14000,-,-,-,-,-,-,0,3,325,N/A,0

P,Jun-15,-,14400,-,-,-,-,-,-,0,3,703,N/A,0

P,Jun-15,-,15000,-,-,-,-,-,-,0,4,282,N/A,5

P,Dec-15,-,6200,-,-,-,-,-,-,0,18,N/A,9,625

P,Dec-15,-,7000,-,-,-,-,-,-,0,54,N/A,6,227

P,Dec-15,-,7200,-,-,-,-,-,-,0,68,N/A,7,456

P,Dec-15,-,7400,-,-,-,-,-,-,0,86,N/A,8,460

P,Dec-15,-,7600,-,-,-,-,-,-,0,106,N/A,10,325

P,Dec-15,-,7800,-,-,-,-,-,-,0,130,N/A,3,525

P,Dec-15,-,8000,-,-,-,-,-,-,0,163,N/A,25,634

P,Dec-15,-,8400,-,-,-,-,-,-,0,226,N/A,13,333

P,Dec-15,-,8800,-,-,-,-,-,-,400,314,N/A,9,829

P,Dec-15,-,9200,-,-,-,-,-,-,0,434,N/A,13,237

P,Dec-15,-,9600,-,-,592,-,-,-,0,559,N/A,9,703

P,Dec-15,-,10000,-,-,-,-,-,-,0,708,N/A,12,452

P,Dec-15,-,10400,-,-,-,-,-,-,200,887,N/A,5,707

P,Dec-15,-,10800,-,-,-,-,-,-,0,1,092,N/A,5,483

P,Dec-15,-,11200,-,-,-,-,-,-,0,1,332,N/A,5,600

P,Dec-15,-,11600,-,-,-,-,-,-,0,1,595,N/A,50

P,Dec-15,-,12000,-,-,-,-,-,-,0,1,880,N/A,317

P,Dec-15,-,12600,-,-,-,-,-,-,0,2,344,N/A,150

P,Dec-15,-,13200,-,-,-,-,-,-,0,2,841,N/A,0

P,Dec-15,-,13800,-,-,-,-,-,-,0,3,330,N/A,5

P,Dec-15,-,14400,-,-,-,-,-,-,0,3,866,N/A,0

P,Dec-15,-,15000,-,-,-,-,-,-,0,4,417,N/A,5

P,Jun-16,-,6000,-,-,-,-,-,-,0,37,N/A,1,600

P,Jun-16,-,6200,-,-,-,-,-,-,0,47,N/A,100

P,Jun-16,-,6400,-,-,-,-,-,-,0,60,N/A,0

P,Jun-16,-,6600,-,-,-,-,-,-,0,75,N/A,0

P,Jun-16,-,6800,-,-,-,-,-,-,0,93,N/A,0

P,Jun-16,-,7000,-,-,-,-,-,-,0,115,N/A,0

P,Jun-16,-,7200,-,-,-,-,-,-,0,139,N/A,1,600

P,Jun-16,-,7400,-,-,-,-,-,-,0,167,N/A,0

P,Jun-16,-,7600,-,-,-,-,-,-,0,199,N/A,2,100

P,Jun-16,-,7800,-,-,-,-,-,-,0,235,N/A,2,600

P,Jun-16,-,8000,-,-,-,-,-,-,0,275,N/A,6,950

P,Jun-16,-,8400,-,-,-,-,-,-,0,369,N/A,6,200

P,Jun-16,-,8800,-,-,-,-,-,-,0,482,N/A,1,750

P,Jun-16,-,9200,-,-,-,-,-,-,300,634,N/A,2,400

P,Jun-16,-,9600,-,-,-,-,-,-,0,792,N/A,2,250

P,Jun-16,-,10000,-,-,-,-,-,-,0,968,N/A,3,237

P,Jun-16,-,10400,-,-,-,-,-,-,0,1,168,N/A,3,050

P,Jun-16,-,10800,-,-,-,-,-,-,500,1,394,N/A,100

P,Jun-16,-,11200,-,-,-,-,-,-,0,1,644,N/A,0

P,Jun-16,-,11600,-,-,-,-,-,-,0,1,916,N/A,0

P,Jun-16,-,12000,-,-,-,-,-,-,0,2,207,N/A,0

P,Jun-16,-,12600,-,-,-,-,-,-,0,2,672,N/A,0

P,Jun-16,-,13200,-,-,-,-,-,-,0,3,166,N/A,0

P,Jun-16,-,13800,-,-,-,-,-,-,0,3,683,N/A,0

P,Dec-16,-,7400,-,-,-,-,-,-,0,251,N/A,2,000

P,Dec-16,-,7800,-,-,-,-,-,-,0,335,N/A,0

P,Dec-16,-,8000,-,-,-,-,-,-,0,383,N/A,1,600

P,Dec-16,-,8400,-,-,-,-,-,-,0,492,N/A,1,800

P,Dec-16,-,8800,-,-,-,-,-,-,0,619,N/A,525

P,Dec-16,-,9200,-,-,-,-,-,-,0,787,N/A,0

P,Dec-16,-,9600,-,-,-,-,-,-,0,954,N/A,700

P,Dec-16,-,10000,-,-,-,-,-,-,0,1,137,N/A,125

P,Dec-16,-,10400,-,-,-,-,-,-,0,1,344,N/A,1,400

P,Dec-16,-,10800,-,-,-,-,-,-,0,1,573,N/A,550

P,Dec-16,-,11200,-,-,-,-,-,-,0,1,824,N/A,925

P,Dec-16,-,11600,-,-,-,-,-,-,0,2,094,N/A,0

P,Dec-16,-,12000,-,-,-,-,-,-,0,2,382,N/A,0

P,Dec-16,-,12600,-,-,-,-,-,-,0,2,841,N/A,0

P,Dec-16,-,13200,-,-,-,-,-,-,0,3,326,N/A,0

P,Dec-16,-,13800,-,-,-,-,-,-,0,3,833,N/A,0
